,step,date,balance,shares_held,total_shares_sold,cost_basis,total_sales_value,net_worth,max_net_worth,cur_reward,cur_action,profit
896,5621,2020-05-06,174.74349074422594,23,492,173.98895596445672,69327.88920202342,4331.1126330839315,4923.077111712682,836.5451232235235,[0.00639981 0.00537203],836.1126330839315
897,5622,2020-05-07,174.74349074422594,23,492,173.98895596445672,69327.88920202342,4363.9338296964415,4923.077111712682,869.3677760317897,[0.5938 0.8374],868.9338296964415
898,5623,2020-05-08,174.74349074422594,23,492,173.98895596445672,69327.88920202342,4397.684076369972,4923.077111712682,903.1194789010764,[0.0069737  0.00547994],902.684076369972
899,0,1998-01-02,174.74349074422594,23,492,173.98895596445672,69327.88920202342,4425.308810553015,4923.077111712682,930.7456692798756,[0.239  0.1311],930.3088105530151
900,3979,2013-10-25,5130.0,0,0,0.0,0.0,5130.0,5130.0,0.04275000000000001,[0.00106891 0.00078922],0.0
901,3980,2013-10-28,5130.0,0,0,0.0,0.0,5130.0,5130.0,0.08550000000000002,[1.664 0.911],0.0
902,3981,2013-10-29,5130.0,0,0,0.0,0.0,5130.0,5130.0,0.12824999999999998,[2.066  0.1239],0.0
903,3982,2013-10-30,3590.1860855000987,50,0,30.79627828999802,0.0,5130.0,5130.0,0.11967286951667,[0.01933 0.302  ],0.0
904,3983,2013-10-31,1991.9479168873381,102,0,30.765216501104522,0.0,5126.95355532006,5130.0,-2.9634468500693627,[0.2035 0.4556],-3.0464446799396683
905,3984,2013-11-01,1440.4654180024797,120,0,30.746121516646,0.0,5117.015410568202,5130.0,-12.912566160897635,[0.12225 0.277  ],-12.984589431797758
906,3985,2013-11-04,886.2913667092747,138,0,30.751511835440034,0.0,5134.959093290513,5134.959093290513,5.010793620237718,[0.7266 0.4094],4.95909329051301
907,3986,2013-11-05,731.1979217137775,143,0,30.760853694309247,0.0,5166.870448584999,5166.870448584999,36.919195113113645,[0.576 0.207],36.870448584999394
908,3987,2013-11-06,731.1979217137775,143,0,30.760853694309247,0.0,5184.245969752932,5184.245969752932,54.300809597060606,[2.047  0.4192],54.24596975293207
909,3988,2013-11-07,731.1979217137775,143,0,30.760853694309247,0.0,5373.270099539782,5373.270099539782,243.33103269992458,[0.00113903 0.00087102],243.27009953978177
910,3989,2013-11-08,308.8858833921556,156,0,30.904577670563103,0.0,5376.630343251619,5376.630343251619,246.65865779092974,[0.10046 0.596  ],246.6303432516188
911,3990,2013-11-11,113.30896404021067,162,0,30.967228617035733,0.0,5393.885786542724,5393.885786542724,263.8971174391284,[0.512 0.707],263.8857865427244
912,3991,2013-11-12,113.30896404021067,162,0,30.967228617035733,0.0,5385.6569722317845,5393.885786542724,255.6692473695555,[2.424 0.308],255.6569722317845
913,3992,2013-11-13,113.30896404021067,162,0,30.967228617035733,0.0,5348.775214778444,5393.885786542724,218.78843415758206,[0.00114736 0.0009002 ],218.77521477844402
914,3993,2013-11-14,113.30896404021067,162,0,30.967228617035733,0.0,5390.118228285325,5393.885786542724,260.13239190583016,[2.24   0.3108],260.11822828532513
915,3994,2013-11-15,113.30896404021067,162,0,30.967228617035733,0.0,5429.803012826078,5429.803012826078,299.81812068795,[0.1136  0.02997],299.803012826078
916,3995,2013-11-18,47.80633505225728,164,0,30.988985761876474,0.0,5419.021912064435,5429.803012826078,289.02868462856753,[0.6406 0.89  ],289.0219120644351
917,3996,2013-11-19,4858.548478840777,15,149,30.988985761876474,4810.74214378852,5342.851379222171,5429.803012826078,213.5801614939972,[1.298 0.91 ],212.8513792221711
918,3997,2013-11-20,5211.719478963329,4,160,30.988985761876474,5163.9131439110715,5340.1452971897115,5429.803012826078,210.97048610721404,[1.872  0.7607],210.14529718971153
919,3998,2013-11-21,5211.719478963329,4,160,30.988985761876474,5163.9131439110715,5340.8309100378065,5429.803012826078,211.69952995096702,[2.04   0.1699],210.83091003780646
920,3999,2013-11-22,5211.719478963329,4,160,30.988985761876474,5163.9131439110715,5341.894178959715,5429.803012826078,212.8062298685333,[2.934 0.612],211.89417895971474
921,4000,2013-11-25,1286.5552763106543,124,160,32.65419472338855,5163.9131439110715,5342.558285718418,5429.803012826078,212.79415418574175,[0.9316 0.7603],212.55828571841812
922,4001,2013-11-26,1286.5552763106543,124,160,32.65419472338855,5163.9131439110715,5365.418442643086,5429.803012826078,235.66503240437854,[2.61  0.191],235.41844264308565
923,4002,2013-11-27,4969.1712980069515,11,273,32.65419472338855,8846.52916560737,5327.656043481812,5429.803012826078,198.64987774141343,[1.609  0.9146],197.65604348181205
924,4003,2013-11-29,4969.1712980069515,11,273,32.65419472338855,8846.52916560737,5329.487066492702,5429.803012826078,200.52231051312017,[2.744  0.7593],199.48706649270207
925,4004,2013-12-02,869.4267228840354,135,273,33.0291904968903,8846.52916560737,5332.858316767855,5429.803012826078,203.0466925578135,[0.6816 0.828 ],202.85831676785529
926,4005,2013-12-03,869.4267228840354,135,273,33.0291904968903,8846.52916560737,5377.229314129598,5429.803012826078,247.42493514224662,[0.00126341 0.00097958],247.2293141295977
927,4006,2013-12-04,869.4267228840354,135,273,33.0291904968903,8846.52916560737,5375.845282289703,5429.803012826078,246.048148525043,[2.23   0.1659],245.8452822897034
928,4007,2013-12-05,327.9066419043461,151,273,33.11563442423761,8846.52916560737,5438.5024061501645,5438.5024061501645,308.5816502552913,[0.0776 0.669 ],308.50240615016446
929,4008,2013-12-06,161.5860321991854,156,273,33.120393639519484,8846.52916560737,5350.789055000199,5438.5024061501645,220.82945150824915,[0.6284 0.574 ],220.78905500019937
930,4009,2013-12-09,1566.6220425886759,114,315,33.120393639519484,10251.56517599686,5380.291213645864,5438.5024061501645,250.69592434019984,[1.712 0.274],250.29121364586445
931,4010,2013-12-10,3588.311968620056,54,375,33.120393639519484,12273.25510202824,5407.832902048299,5438.5024061501645,278.78978523993084,[1.31   0.5337],277.8329020482988
932,4011,2013-12-11,3588.311968620056,54,375,33.120393639519484,12273.25510202824,5389.668417672204,5438.5024061501645,260.65520346357425,[2.83   0.9263],259.66841767220376
933,4012,2013-12-12,3588.311968620056,54,375,33.120393639519484,12273.25510202824,5365.835130488362,5438.5024061501645,236.85181887947076,[2.16 0.36],235.83513048836176
934,4013,2013-12-13,3588.311968620056,54,375,33.120393639519484,12273.25510202824,5347.940242328848,5438.5024061501645,218.9868333196959,[2.273  0.7666],217.9402423288484
935,4014,2013-12-16,3588.311968620056,54,375,33.120393639519484,12273.25510202824,5329.669023107777,5438.5024061501645,200.74551669836333,[0.00116779 0.00099884],199.66902310777732
936,4015,2013-12-17,3588.311968620056,54,375,33.120393639519484,12273.25510202824,5320.561353031791,5438.5024061501645,191.66774922211596,[2.768 0.659],190.56135303179144
937,4016,2013-12-18,3588.311968620056,54,375,33.120393639519484,12273.25510202824,5313.951450435819,5438.5024061501645,185.08774922588245,[0.00131666 0.00102247],183.95145043581942
938,4017,2013-12-19,3969.759483691932,42,387,33.120393639519484,12654.702617100116,5304.825786443497,5438.5024061501645,176.11595827569712,[1.687  0.2262],174.82578644349724
939,4018,2013-12-20,2952.6268154398376,74,387,32.54309731232315,12654.702617100116,5304.746110772807,5438.5024061501645,175.73031971128674,[0.3645 0.2651],174.7461107728068
940,4019,2013-12-23,2952.6268154398376,74,387,32.54309731232315,12654.702617100116,5296.426941297643,5438.5024061501645,167.43575545958473,[0.00123862 0.00102604],166.42694129764277
941,4020,2013-12-24,4230.165885868268,34,427,32.54309731232315,13932.241687528545,5316.074095732433,5438.5024061501645,187.55465379248722,[1.848  0.5435],186.0740957324333
942,4021,2013-12-26,4775.600444571583,17,444,32.54309731232315,14477.67624623186,5321.0350032748975,5438.5024061501645,192.74626010086894,[1.528 0.527],191.03500327489746
943,4022,2013-12-27,4775.600444571583,17,444,32.54309731232315,14477.67624623186,5329.23523470507,5438.5024061501645,200.986288201413,[2.213  0.3135],199.23523470507007
