,step,date,balance,shares_held,total_shares_sold,cost_basis,total_sales_value,net_worth,max_net_worth,cur_reward,cur_action,profit
75,76,1998-04-23,475.0252497591076,58,405,13.711657542679372,5183.619377523739,1384.8973402253082,1384.8973402253082,385.19818955015563,[2.064  0.0585],384.8973402253082
76,77,1998-04-24,475.0252497591076,58,405,13.711657542679372,5183.619377523739,1376.8919211383627,1384.8973402253082,377.19672900695815,[2.021  0.9106],376.8919211383627
77,78,1998-04-27,475.0252497591076,58,405,13.711657542679372,5183.619377523739,1341.4709933789854,1384.8973402253082,341.77975979132884,[1.624    0.003092],341.47099337898544
78,79,1998-04-28,475.0252497591076,58,405,13.711657542679372,5183.619377523739,1311.4495613112122,1384.8973402253082,311.7622862673036,"[0, 0]",311.44956131121216
79,80,1998-04-29,475.0252497591076,58,405,13.711657542679372,5183.619377523739,1312.2872638752492,1384.8973402253082,312.60394737508864,"[0, 0]",312.2872638752492
80,81,1998-04-30,475.0252497591076,58,405,13.711657542679372,5183.619377523739,1315.9389592240093,1384.8973402253082,316.2596012675967,"[0, 0]",315.9389592240093
81,82,1998-05-01,475.0252497591076,58,405,13.711657542679372,5183.619377523739,1317.6166967214206,1384.8973402253082,317.94129730875596,"[0, 0]",317.61669672142057
82,83,1998-05-04,1096.7637544163654,15,448,13.711657542679372,5805.357882180997,1313.649279296804,1384.8973402253082,314.407874226942,[1.69  0.757],313.649279296804
83,84,1998-05-05,1096.7637544163654,15,448,13.711657542679372,5805.357882180997,1308.7048141819973,1384.8973402253082,309.47254881008877,[2.496 0.514],308.70481418199734
84,85,1998-05-06,281.17152913583277,73,448,13.989960115352373,5805.357882180997,1307.6927781958134,1384.8973402253082,307.8919413622846,[0.2947 0.7637],307.6927781958134
85,86,1998-05-07,1271.1150694259682,2,519,13.989960115352373,6795.301422471132,1299.0008029552678,1384.8973402253082,299.91176875502305,[1.801  0.9736],299.0008029552678
86,87,1998-05-08,1271.1150694259682,2,519,13.989960115352373,6795.301422471132,1298.3390562963727,1384.8973402253082,299.26061472170653,[1.255  0.0907],298.33905629637275
87,88,1998-05-11,1271.1150694259682,2,519,13.989960115352373,6795.301422471132,1298.4794379879918,1384.8973402253082,299.4115890389042,[2.408 0.511],298.4794379879918
88,89,1998-05-12,1284.6985371595752,1,520,13.989960115352373,6808.884890204739,1298.2820048931821,1384.8973402253082,299.2348229749088,[1.743  0.9404],298.28200489318215
89,90,1998-05-13,1135.8338257102719,12,520,13.571222630387972,6808.884890204739,1298.2316927458755,1384.8973402253082,299.0835681151582,[0.552 0.125],298.23169274587553
90,91,1998-05-14,1135.8338257102719,12,520,13.571222630387972,6808.884890204739,1306.270819909498,1384.8973402253082,307.1321605606616,"[0, 0]",306.27081990949796
91,92,1998-05-15,1135.8338257102719,12,520,13.571222630387972,6808.884890204739,1303.538789869158,1384.8973402253082,304.40959580220266,[2.959  0.9546],303.5387898691581
92,93,1998-05-18,1135.8338257102719,12,520,13.571222630387972,6808.884890204739,1308.5277772747208,1384.8973402253082,309.4080484896463,[1.162   0.05887],308.52777727472085
93,94,1998-05-19,1135.8338257102719,12,520,13.571222630387972,6808.884890204739,1301.4529594066978,1384.8973402253082,302.3426959035042,"[0, 0]",301.4529594066978
94,95,1998-05-20,1135.8338257102719,12,520,13.571222630387972,6808.884890204739,1302.3091369816334,1384.8973402253082,303.20833876032066,"[0, 0]",302.3091369816334
95,96,1998-05-21,1135.8338257102719,12,520,13.571222630387972,6808.884890204739,1300.9734778960371,1384.8973402253082,301.8821449566053,"[0, 0]",300.97347789603714
96,97,1998-05-22,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1301.203544420367,1384.8973402253082,301.2305177231007,[0.8887 0.988 ],301.20354442036705
97,98,1998-05-26,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1307.4053946638603,1384.8973402253082,307.4326460418798,"[0, 0]",307.4053946638603
98,99,1998-05-27,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1270.003612629738,1384.8973402253082,270.0311420830434,[2.545  0.3972],270.003612629738
99,100,1998-05-28,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1280.6839388928026,1384.8973402253082,280.711746421394,"[0, 0]",280.68393889280264
100,101,1998-05-29,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1301.8212362196457,1384.8973402253082,301.849321823523,"[0, 0]",301.8212362196457
101,102,1998-06-01,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1285.562065745686,1384.8973402253082,285.5904294248491,[2.61   0.0726],285.5620657456859
102,103,1998-06-02,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1270.7828345134453,1384.8973402253082,270.8114762678944,[2.807  0.2563],270.7828345134453
103,104,1998-06-03,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1286.763971054942,1384.8973402253082,286.79289088467704,"[0, 0]",286.763971054942
104,105,1998-06-04,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1293.412207683589,1384.8973402253082,293.44140558861,[0.2844 0.3438],293.41220768358903
105,106,1998-06-05,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1290.4385432980578,1384.8973402253082,290.4680192783646,"[0, 0]",290.43854329805777
106,107,1998-06-08,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1304.9950684637606,1384.8973402253082,305.02482251935334,[2.852  0.6978],304.9950684637606
107,108,1998-06-09,33.36903430963707,92,520,13.753472423535767,6808.884890204739,1297.7229052096316,1384.8973402253082,297.75293734051024,"[0, 0]",297.72290520963156
108,109,1998-06-10,750.9989750438223,40,572,13.753472423535767,7526.514830938924,1303.022006377811,1384.8973402253082,303.70416378014255,[1.39  0.572],303.02200637781107
109,110,1998-06-11,750.9989750438223,40,572,13.753472423535765,7526.514830938924,1302.7884257590617,1384.8973402253082,303.47684148618526,"[0, 0]",302.78842575906174
110,111,1998-06-12,750.9989750438223,40,572,13.753472423535765,7526.514830938924,1302.1937265251174,1384.8973402253082,302.88840057703294,"[0, 0]",302.1937265251174
111,112,1998-06-15,750.9989750438223,40,572,13.753472423535765,7526.514830938924,1301.0861783979335,1384.8973402253082,301.78711077464106,"[0, 0]",301.0861783979335
112,113,1998-06-16,587.0728427336318,52,572,13.732019793300406,7526.514830938924,1297.4194160777906,1384.8973402253082,297.9722430046981,[0.4956 0.2274],297.41941607779063
113,114,1998-06-17,459.95142227369365,61,572,13.789941798550151,7526.514830938924,1321.5521609466075,1384.8973402253082,321.9891147977675,[0.195  0.2339],321.5521609466075
114,115,1998-06-18,211.8420954080958,78,572,13.96533046893791,7526.514830938924,1350.2260657326035,1384.8973402253082,350.4290810740362,[0.4973 0.568 ],350.2260657326035
115,116,1998-06-19,211.8420954080958,78,572,13.96533046893791,7526.514830938924,1349.486171496927,1384.8973402253082,349.6909521891548,"[0, 0]",349.486171496927
116,117,1998-06-22,211.8420954080958,78,572,13.96533046893791,7526.514830938924,1386.761544813555,1386.761544813555,386.96809085657793,"[0, 0]",386.761544813555
117,118,1998-06-23,211.8420954080958,78,572,13.96533046893791,7526.514830938924,1403.0828223961835,1403.0828223961835,403.2911337900014,"[0, 0]",403.0828223961835
118,119,1998-06-24,51.78132435747676,88,572,14.197233495770183,7526.514830938924,1460.3161096029241,1460.3161096029241,460.3674594162453,[0.6807 0.818 ],460.31610960292414
119,120,1998-06-25,51.78132435747676,88,572,14.197233495770183,7526.514830938924,1527.5851478442983,1527.5851478442983,527.6369291686558,[2.184  0.2886],527.5851478442983
120,121,1998-06-26,51.78132435747676,88,572,14.197233495770183,7526.514830938924,1487.704589998352,1527.5851478442983,487.75680283374584,[0.785   0.04147],487.70458999835205
121,122,1998-06-29,51.78132435747676,88,572,14.197233495770183,7526.514830938924,1517.2824668526684,1527.5851478442983,517.3351111990985,"[0, 0]",517.2824668526684
122,123,1998-06-30,17.419687342972125,90,572,14.26353538491423,7526.514830938924,1563.6933529956807,1563.6933529956807,563.7112081752072,[0.6875 0.803 ],563.6933529956807
123,124,1998-07-01,17.419687342972125,90,572,14.26353538491423,7526.514830938924,1542.9424715093621,1563.6933529956807,542.9604718529499,"[0, 0]",542.9424715093621
124,125,1998-07-02,17.419687342972125,90,572,14.26353538491423,7526.514830938924,1592.8864648757901,1592.8864648757901,592.904610383439,[0.52   0.4067],592.8864648757901
125,126,1998-07-06,17.419687342972125,90,572,14.26353538491423,7526.514830938924,1581.5360120033613,1592.8864648757901,581.5543026750714,"[0, 0]",581.5360120033613
126,127,1998-07-07,17.419687342972125,90,572,14.26353538491423,7526.514830938924,1567.5191398531365,1592.8864648757901,567.5375756889079,[2.977   0.01271],567.5191398531365
127,128,1998-07-08,1072.9266369213708,29,633,14.26353538491423,8582.021780517323,1574.725022786511,1592.8864648757901,575.8694778658938,[1.518  0.6875],574.7250227865111
128,129,1998-07-09,544.2930487537182,59,633,15.97078159881636,8582.021780517323,1583.939105483435,1592.8864648757901,584.5242205108452,[0.3337 0.512 ],583.939105483435
129,130,1998-07-10,544.2930487537182,59,633,15.97078159881636,8582.021780517323,1593.968267294084,1593.968267294084,594.5579180969005,[2.014  0.4229],593.968267294084
130,131,1998-07-13,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1599.3776969856606,1599.3776969856606,600.1085378890851,[1.92   0.1277],599.3776969856606
131,132,1998-07-14,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1623.7931353396402,1623.7931353396402,624.529555181259,"[0, 0]",623.7931353396402
132,133,1998-07-15,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1642.504643720441,1642.504643720441,643.2466425002538,"[0, 0]",642.504643720441
133,134,1998-07-16,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1642.2949387010135,1642.504643720441,643.0425164190203,[2.783  0.3564],642.2949387010135
134,135,1998-07-17,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1650.9866187618084,1650.9866187618084,651.7397754180093,"[0, 0]",650.9866187618084
135,136,1998-07-20,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1649.9139863529135,1650.9866187618084,650.6727219473086,"[0, 0]",649.9139863529135
136,137,1998-07-21,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1648.73144113829,1650.9866187618084,649.495755670879,[2.219 0.395],648.7314411382899
137,138,1998-07-22,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1643.0989308360045,1650.9866187618084,643.8688243067876,[2.793  0.8213],643.0989308360045
138,139,1998-07-23,669.4725832897113,52,640,15.97078159881636,8707.201315053317,1633.4200949186063,1650.9866187618084,634.1955673275836,[2.44   0.2235],633.4200949186063
139,140,1998-07-24,211.96567689354606,77,640,16.72711103291709,8707.201315053317,1621.086948593735,1650.9866187618084,621.3342418834442,[0.866 0.72 ],621.0869485937351
140,141,1998-07-27,449.2047483513196,64,653,16.72711103291709,8944.44038651109,1617.1509462972817,1650.9866187618084,617.6787618765945,[1.079  0.1722],617.1509462972817
141,142,1998-07-28,910.2445962108729,39,678,16.72711103291709,9405.480234370643,1629.4667588717762,1650.9866187618084,630.543881643959,[1.337  0.4011],629.4667588717762
142,143,1998-07-29,1073.0713590360301,30,687,16.72711103291709,9568.306997195801,1615.8272351198875,1650.9866187618084,617.1059784894055,[1.423  0.2319],615.8272351198875
143,144,1998-07-30,1073.0713590360301,30,687,16.72711103291709,9568.306997195801,1609.398043910889,1650.9866187618084,610.6857295417324,[2.805 0.92 ],609.3980439108891
144,145,1998-07-31,1416.8299680748341,11,706,16.72711103291709,9912.065606234604,1615.8481101499312,1650.9866187618084,617.5601130280216,[1.803  0.6514],615.8481101499312
145,146,1998-08-03,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1611.4202623369256,1650.9866187618084,613.1655949972971,[1.523  0.1783],611.4202623369256
146,147,1998-08-04,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1608.882312730236,1650.9866187618084,610.6395997238977,"[0, 0]",608.882312730236
147,148,1998-08-05,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1607.5371635305341,1650.9866187618084,609.3064048574861,"[0, 0]",607.5371635305341
148,149,1998-08-06,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1601.7722107025122,1650.9866187618084,603.5534063627545,[2.06   0.7603],601.7722107025122
149,150,1998-08-07,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1604.7749775334073,1650.9866187618084,606.5681275269397,"[0, 0]",604.7749775334073
150,151,1998-08-10,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1606.0373602496225,1650.9866187618084,607.8424645764451,"[0, 0]",606.0373602496225
151,152,1998-08-11,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1603.0451880807832,1650.9866187618084,604.862246740896,"[0, 0]",603.0451880807832
152,153,1998-08-12,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1600.1159177096038,1650.9866187618084,601.9449307030069,[2.998  0.2329],600.1159177096038
153,154,1998-08-13,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1602.7193776134434,1650.9866187618084,604.5603449401367,[2.96   0.3115],602.7193776134434
154,155,1998-08-14,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1601.2661006835283,1650.9866187618084,603.1190223435117,"[0, 0]",601.2661006835283
155,156,1998-08-17,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1601.8384851807962,1650.9866187618084,603.7033611740699,"[0, 0]",601.8384851807962
156,157,1998-08-18,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1601.0835876467474,1650.9866187618084,602.9604179733113,[2.219  0.5874],601.0835876467474
157,158,1998-08-19,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1612.767590395194,1650.9866187618084,614.6563750550481,"[0, 0]",612.767590395194
158,159,1998-08-20,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1612.2124787509513,1650.9866187618084,614.1132177440957,"[0, 0]",612.2124787509513
159,160,1998-08-21,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1614.2025434587579,1650.9866187618084,616.1152367851925,"[0, 0]",614.2025434587579
160,161,1998-08-24,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1612.239393480581,1650.9866187618084,614.1640411403057,[2.338  0.2664],612.2393934805809
161,162,1998-08-25,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1611.5439869554411,1650.9866187618084,613.4805889484562,"[0, 0]",611.5439869554411
162,163,1998-08-26,1434.5199948259333,10,707,16.72711103291709,9929.755632985703,1614.824692605059,1650.9866187618084,616.7732489313643,"[0, 0]",614.824692605059
163,164,1998-08-27,1524.0014784727375,5,712,16.72711103291709,10019.237116632508,1613.4829621195418,1650.9866187618084,615.5657641401212,[1.749  0.5103],613.4829621195418
164,165,1998-08-28,1524.0014784727375,5,712,16.72711103291709,10019.237116632508,1611.7816445122585,1650.9866187618084,613.8771465451586,"[0, 0]",611.7816445122585
165,166,1998-08-31,1558.3291184343302,3,714,16.72711103291709,10053.564756594102,1609.8205783767194,1650.9866187618084,611.9762669905535,[1.996 0.562],609.8205783767194
166,167,1998-09-01,1574.5111562899838,2,715,16.72711103291709,10069.746794449755,1606.875232001291,1650.9866187618084,609.0664266937945,[1.806 0.627],606.8752320012909
167,168,1998-09-02,1574.5111562899838,2,715,16.72711103291709,10069.746794449755,1606.6564527781218,1650.9866187618084,608.8607683969277,"[0, 0]",606.6564527781218
168,169,1998-09-03,1574.5111562899838,2,715,16.72711103291709,10069.746794449755,1607.0337801976355,1650.9866187618084,609.2512167427438,"[0, 0]",607.0337801976355
169,170,1998-09-04,1590.4254701052514,1,716,16.72711103291709,10085.661108265022,1606.339783920519,1650.9866187618084,608.5928866698348,[1.483 0.615],606.339783920519
