,step,date,balance,shares_held,total_shares_sold,cost_basis,total_sales_value,net_worth,max_net_worth,cur_reward,cur_action,profit
167,168,1998-09-02,273.0335920669365,41,492,16.77783962983275,6797.35087323231,936.0739603600048,1163.9622389495826,-63.543792611101516,[0.002018 0.619   ],-63.926039639995224
168,169,1998-09-03,44.748775680845455,55,492,16.657749840167888,6797.35087323231,941.5819829119173,1163.9622389495826,-58.35499589566551,[0.4224 0.935 ],-58.418017088082706
169,170,1998-09-04,28.85545471605004,56,492,16.644099324536235,6797.35087323231,918.8814287445933,1163.9622389495826,-81.07769269455893,[0.7686 0.6084],-81.11857125540666
170,171,1998-09-08,28.85545471605004,56,492,16.644099324536235,6797.35087323231,916.7178714221453,1163.9622389495826,-83.24100955488431,"[0, 0]",-83.28212857785468
171,172,1998-09-09,28.85545471605004,56,492,16.644099324536235,6797.35087323231,938.1903653891671,1163.9622389495826,-61.768275125739855,"[0, 0]",-61.80963461083286
172,173,1998-09-10,28.85545471605004,56,492,16.644099324536235,6797.35087323231,947.31330271605,1163.9622389495826,-52.64509733673439,"[0, 0]",-52.686697283950025
173,174,1998-09-11,28.85545471605004,56,492,16.644099324536235,6797.35087323231,931.700471520886,1163.9622389495826,-68.2576880697757,"[0, 0]",-68.29952847911397
174,175,1998-09-14,28.85545471605004,56,492,16.644099324536235,6797.35087323231,938.4770627358364,1163.9622389495826,-61.4808563927027,"[0, 0]",-61.5229372641636
175,176,1998-09-15,28.85545471605004,56,492,16.644099324536235,6797.35087323231,977.0815639699497,1163.9622389495826,-22.876114696466775,"[0, 0]",-22.918436030050316
176,177,1998-09-16,28.85545471605004,56,492,16.644099324536235,6797.35087323231,982.9321515281019,1163.9622389495826,-17.025286676191886,[0.02765 0.1683 ],-17.06784847189806
177,178,1998-09-17,28.85545471605004,56,492,16.644099324536235,6797.35087323231,998.002067480736,1163.9622389495826,-1.9551302614352468,[2.664 0.571],-1.9979325192640545
178,179,1998-09-18,28.85545471605004,56,492,16.644099324536235,6797.35087323231,973.3631793766773,1163.9622389495826,-26.593777903371265,[2.781   0.02516],-26.636820623322706
179,180,1998-09-21,28.85545471605004,56,492,16.644099324536235,6797.35087323231,978.1264910786364,1163.9622389495826,-21.83022573928955,"[0, 0]",-21.873508921363623
180,181,1998-09-22,28.85545471605004,56,492,16.644099324536235,6797.35087323231,961.5836521502007,1163.9622389495826,-38.372824205602605,"[0, 0]",-38.41634784979931
181,182,1998-09-23,745.5612520034463,15,533,16.644099324536235,7514.056670519706,1007.7706900354204,1163.9622389495826,8.901457934292338,[1.77  0.749],7.770690035420444
182,183,1998-09-24,745.5612520034463,15,533,16.644099324536235,7514.056670519706,1009.8482302089992,1163.9622389495826,10.98521111830447,"[0, 0]",9.848230208999212
183,184,1998-09-25,383.7937712054227,35,533,17.469399161887633,7514.056670519706,1016.8868626019639,1163.9622389495826,17.475346384478893,[0.8804 0.4907],16.886862601963912
184,185,1998-09-28,67.82156924263603,53,533,17.498135332619885,7514.056670519706,998.1841639108411,1163.9622389495826,-1.7112778365764953,[0.654  0.8706],-1.8158360891588927
185,186,1998-09-29,338.0742151431597,38,548,17.498135332619885,7784.30931642023,1022.7142514244862,1163.9622389495826,23.238266457958076,[1.383  0.2954],22.71425142448618
186,187,1998-09-30,338.0742151431597,38,548,17.498135332619885,7784.30931642023,1022.9327798548131,1163.9622389495826,23.459612173411227,"[0, 0]",22.932779854813134
187,188,1998-10-01,338.0742151431597,38,548,17.498135332619885,7784.30931642023,1009.5800009284715,1163.9622389495826,10.109650532195745,"[0, 0]",9.580000928471463
188,189,1998-10-02,113.52884252829011,51,548,17.44067676969461,7784.30931642023,994.4376120173938,1163.9622389495826,-5.383580055624139,[0.603 0.691],-5.562387982606197
189,190,1998-10-05,113.52884252829011,51,548,17.44067676969461,7784.30931642023,962.8722345299007,1163.9622389495826,-36.94801146942956,[2.39   0.5947],-37.12776547009935
190,191,1998-10-06,276.8957088784315,41,558,17.44067676969461,7947.676182770371,946.6998609140111,1163.9622389495826,-52.85941341602408,[1.349 0.197],-53.30013908598892
191,192,1998-10-07,276.8957088784315,41,558,17.44067676969461,7947.676182770371,942.3501820447639,1163.9622389495826,-57.20678482103064,"[0, 0]",-57.64981795523613
192,193,1998-10-08,276.8957088784315,41,558,17.44067676969461,7947.676182770371,915.3033149790524,1163.9622389495826,-84.25134442250145,"[0, 0]",-84.6966850209476
193,194,1998-10-09,276.8957088784315,41,558,17.44067676969461,7947.676182770371,874.7926044769658,1163.9622389495826,-124.75974746034737,[2.059 0.839],-125.20739552303417
194,195,1998-10-12,246.29555589219348,43,558,17.341113966132955,7947.676182770371,904.1988450963108,1163.9622389495826,-95.40092462536435,[0.1235 0.1182],-95.80115490368917
195,196,1998-10-13,246.29555589219348,43,558,17.341113966132955,7947.676182770371,932.613191749668,1163.9622389495826,-66.98452550904145,"[0, 0]",-67.38680825033202
196,197,1998-10-14,246.29555589219348,43,558,17.341113966132955,7947.676182770371,921.6587632677927,1163.9622389495826,-77.93690152795098,[0.4233 0.0396],-78.34123673220734
197,198,1998-10-15,246.29555589219348,43,558,17.341113966132955,7947.676182770371,918.4995161921349,1163.9622389495826,-81.09409614064295,"[0, 0]",-81.50048380786507
198,199,1998-10-16,246.29555589219348,43,558,17.341113966132955,7947.676182770371,957.8701500624356,1163.9622389495826,-41.72140980737647,"[0, 0]",-42.12984993756436
199,200,1998-10-19,246.29555589219348,43,558,17.341113966132955,7947.676182770371,971.7644684876166,1163.9622389495826,-27.825038919229776,"[0, 0]",-28.23553151238343
200,201,1998-10-20,816.8104678954442,11,0,16.653593827686898,0.0,1000.0,1000.0,0.006806753899128708,[0.9673 0.1963],0.0
201,202,1998-10-21,816.8104678954442,11,0,16.653593827686898,0.0,995.8800090124159,1000.0,-4.106377479785803,[2.951 0.491],-4.11999098758406
202,203,1998-10-22,816.8104678954442,11,0,16.653593827686898,0.0,1003.141976543691,1003.141976543691,3.16239680538843,"[0, 0]",3.141976543691044
203,204,1998-10-23,816.8104678954442,11,0,16.653593827686898,0.0,1010.3322519473152,1010.3322519473152,10.359478962911686,"[0, 0]",10.332251947315171
204,205,1998-10-26,816.8104678954442,11,0,16.653593827686898,0.0,1005.6594593531523,1010.3322519473152,5.693493122647972,"[0, 0]",5.659459353152329
205,206,1998-10-27,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.4364117713747,1010.3322519473152,5.485826201309238,[1.859  0.9707],5.436411771374651
206,207,1998-10-28,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.4292436707365,1010.3322519473152,5.486893838993487,"[0, 0]",5.429243670736469
207,208,1998-10-29,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.1612608834203,1010.3322519473152,5.227146789999704,"[0, 0]",5.161260883420255
208,209,1998-10-30,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.2502802903684,1010.3322519473152,5.324401935270318,[1.296  0.6855],5.250280290368437
209,210,1998-11-02,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.4083457020297,1010.3322519473152,5.490703085254004,"[0, 0]",5.408345702029692
210,211,1998-11-03,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.2757543185157,1010.3322519473152,5.36634744006248,[2.967  0.1602],5.275754318515737
211,212,1998-11-04,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.1925329022174,1010.3322519473152,5.291361762086583,"[0, 0]",5.192532902217408
212,213,1998-11-05,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.2262503251139,1010.3322519473152,5.333314923305544,"[0, 0]",5.226250325113938
213,214,1998-11-06,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.2478678088357,1010.3322519473152,5.363168145349773,"[0, 0]",5.247867808835736
214,215,1998-11-09,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.5620395167518,1010.3322519473152,5.685575591588306,[1.298  0.2363],5.562039516751838
215,216,1998-11-10,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.9750369972913,1010.3322519473152,6.106808810450239,"[0, 0]",5.97503699729134
216,217,1998-11-11,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.9733355389661,1010.3322519473152,6.113343090447456,[1.349 0.645],5.973335538966126
217,218,1998-11-12,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1006.3492049579773,1010.3322519473152,6.497448247781111,"[0, 0]",6.349204957977349
218,219,1998-11-13,988.2885986917446,1,10,16.653593827686898,171.47813079630043,1005.8976831450726,1010.3322519473152,6.0541621731988124,"[0, 0]",5.8976831450726195
219,220,1998-11-16,970.7919625242324,2,10,17.075114997599556,171.47813079630043,1005.7852348592569,1010.3322519473152,5.947033519677594,[0.11633 0.02127],5.785234859256889
220,221,1998-11-17,970.7919625242324,2,10,17.075114997599556,171.47813079630043,1006.0978367303043,1010.3322519473152,6.267725323746007,"[0, 0]",6.097836730304266
221,222,1998-11-18,970.7919625242324,2,10,17.075114997599556,171.47813079630043,1006.4661268120133,1010.3322519473152,6.644105338476048,"[0, 0]",6.466126812013272
222,223,1998-11-19,478.64790189857035,30,10,17.54314302069537,171.47813079630043,1005.9451097117797,1010.3322519473152,6.036850559643543,[0.0979 0.523 ],5.945109711779651
223,224,1998-11-20,478.64790189857035,30,10,17.54314302069537,171.47813079630043,1015.1393779550264,1015.1393779550264,15.235107535406076,"[0, 0]",15.139377955026362
224,225,1998-11-23,478.64790189857035,30,10,17.54314302069537,171.47813079630043,1025.3827841345505,1025.3827841345505,25.482502447446084,[1.679    0.003628],25.382784134550548
225,226,1998-11-24,478.64790189857035,30,10,17.54314302069537,171.47813079630043,1034.756547021263,1034.756547021263,34.860254066674386,"[0, 0]",34.75654702126303
226,227,1998-11-25,76.8855316825427,51,10,18.19718942817429,171.47813079630043,1052.594145064324,1052.594145064324,52.61144430895261,[0.04535 0.852  ],52.59414506432404
227,228,1998-11-27,76.8855316825427,51,10,18.19718942817429,171.47813079630043,1081.6000148946025,1081.6000148946025,81.61795485199511,"[0, 0]",81.60001489460251
228,229,1998-11-30,76.8855316825427,51,10,18.19718942817429,171.47813079630043,1113.4827839050718,1113.4827839050718,113.50136457522837,"[0, 0]",113.48278390507176
229,230,1998-12-01,76.8855316825427,51,10,18.19718942817429,171.47813079630043,1080.921303095698,1113.4827839050718,80.94052447861866,"[0, 0]",80.92130309569802
230,231,1998-12-02,56.57208621138587,52,10,18.23788665977011,171.47813079630043,1112.871250711541,1113.4827839050718,112.88586516714567,[0.873 0.349],112.87125071154105
231,232,1998-12-03,56.57208621138587,52,10,18.23788665977011,171.47813079630043,1118.9186381555685,1118.9186381555685,118.93372404522485,"[0, 0]",118.91863815556849
232,233,1998-12-04,56.57208621138587,52,10,18.23788665977011,171.47813079630043,1104.3824995074476,1118.9186381555685,104.39805683115576,"[0, 0]",104.38249950744762
233,234,1998-12-07,301.03915882928493,40,22,18.23788665977011,415.9452034141995,1115.9294008889485,1118.9186381555685,116.01469531728348,[1.954  0.2357],115.92940088894852
234,235,1998-12-08,301.03915882928493,40,22,18.23788665977011,415.9452034141995,1123.9264075415335,1123.9264075415335,124.01421062952541,"[0, 0]",123.92640754153354
235,236,1998-12-09,831.032713689637,15,47,18.23788665977011,945.9387582745517,1149.0288466058482,1149.0288466058482,149.2781564199551,[1.186  0.6313],149.02884660584823
236,237,1998-12-10,831.032713689637,15,47,18.23788665977011,945.9387582745517,1150.2962160248142,1150.2962160248142,150.55245111153513,"[0, 0]",150.29621602481416
237,238,1998-12-11,831.032713689637,15,47,18.23788665977011,945.9387582745517,1150.5551941875729,1150.5551941875729,150.8183545469079,[2.44   0.8623],150.55519418757285
238,239,1998-12-14,831.032713689637,15,47,18.23788665977011,945.9387582745517,1151.9001808081218,1151.9001808081218,152.17026644007098,[2.234 0.805],151.90018080812183
239,240,1998-12-15,831.032713689637,15,47,18.23788665977011,945.9387582745517,1143.7474831910476,1151.9001808081218,144.02449409561086,"[0, 0]",143.74748319104765
240,241,1998-12-16,831.032713689637,15,47,18.23788665977011,945.9387582745517,1145.3054528280961,1151.9001808081218,145.5893890052734,"[0, 0]",145.30545282809612
241,242,1998-12-17,831.032713689637,15,47,18.23788665977011,945.9387582745517,1149.9791363024394,1151.9001808081218,150.2699977522308,"[0, 0]",149.97913630243943
242,243,1998-12-18,831.032713689637,15,47,18.23788665977011,945.9387582745517,1154.0951004121014,1154.0951004121014,154.39288713450682,"[0, 0]",154.09510041210137
243,244,1998-12-21,831.032713689637,15,47,18.23788665977011,945.9387582745517,1160.1506963710458,1160.1506963710458,160.45540836606534,"[0, 0]",160.1506963710458
244,245,1998-12-22,185.44230254351396,44,47,20.889970705515335,945.9387582745517,1164.9587884203902,1164.9587884203902,165.02832928384402,[0.8193 0.799 ],164.9587884203902
245,246,1998-12-23,1119.3645296706864,2,89,20.889970705515335,1879.860985401724,1163.8370166767422,1164.9587884203902,164.26610641311598,[1.526  0.9727],163.83701667674222
246,247,1998-12-24,1119.3645296706864,2,89,20.889970705515335,1879.860985401724,1164.7642785992616,1164.9587884203902,165.20269637338265,"[0, 0]",164.76427859926162
247,248,1998-12-28,1119.3645296706864,2,89,20.889970705515335,1879.860985401724,1165.0680847398298,1165.0680847398298,165.5158305516981,"[0, 0]",165.06808473982983
248,249,1998-12-29,1119.3645296706864,2,89,20.889970705515335,1879.860985401724,1165.106666647234,1165.106666647234,165.56374049684962,"[0, 0]",165.10666664723408
249,250,1998-12-30,1119.3645296706864,2,89,20.889970705515335,1879.860985401724,1164.9569518020064,1165.106666647234,165.4233536893692,"[0, 0]",164.95695180200642
250,251,1998-12-31,310.61046886062866,38,89,22.38247374266022,1879.860985401724,1164.2953108268007,1165.106666647234,164.42732027606644,[0.478 0.738],164.2953108268007
251,252,1999-01-04,310.61046886062866,38,89,22.38247374266022,1879.860985401724,1158.0652126834152,1165.106666647234,158.19981055325482,"[0, 0]",158.0652126834152
252,253,1999-01-05,310.61046886062866,38,89,22.38247374266022,1879.860985401724,1167.2447644063532,1167.2447644063532,167.3819506967666,"[0, 0]",167.24476440635317
253,254,1999-01-06,310.61046886062866,38,89,22.38247374266022,1879.860985401724,1201.489982162526,1201.489982162526,201.62975687351334,"[0, 0]",201.48998216252608
254,255,1999-01-07,310.61046886062866,38,89,22.38247374266022,1879.860985401724,1229.772051160738,1229.772051160738,229.91441429229923,"[0, 0]",229.7720511607381
255,256,1999-01-08,310.61046886062866,38,89,22.38247374266022,1879.860985401724,1226.4448741572442,1229.772051160738,226.5898257093791,"[0, 0]",226.44487415724416
256,257,1999-01-11,310.61046886062866,38,89,22.38247374266022,1879.860985401724,1224.4253109535591,1229.772051160738,224.57285092626793,"[0, 0]",224.42531095355912
257,258,1999-01-12,1188.4511457860162,1,126,22.38247374266022,2757.7016623271115,1212.1765694867024,1229.772051160738,212.75098754049898,[1.686  0.9834],212.17656948670242
258,259,1999-01-13,1188.4511457860162,1,126,22.38247374266022,2757.7016623271115,1211.6242208837189,1229.772051160738,212.20854269706365,"[0, 0]",211.62422088371886
259,260,1999-01-14,1188.4511457860162,1,126,22.38247374266022,2757.7016623271115,1210.863529721824,1229.772051160738,211.4577552947171,[1.966  0.1376],210.86352972182408
260,261,1999-01-15,1188.4511457860162,1,126,22.38247374266022,2757.7016623271115,1211.2829537616471,1229.772051160738,211.88708309408835,[2.84  0.833],211.28295376164715
261,262,1999-01-19,351.24142956811113,37,126,23.23222135028555,2757.7016623271115,1211.7069712365137,1229.772051160738,211.88844597512391,[0.1749 0.7144],211.7069712365137
262,263,1999-01-20,351.24142956811113,37,126,23.23222135028555,2757.7016623271115,1258.6518216006937,1258.6518216006937,258.8362233512169,"[0, 0]",258.65182160069367
263,264,1999-01-21,351.24142956811113,37,126,23.23222135028555,2757.7016623271115,1318.284191205671,1318.284191205671,318.4715199681074,"[0, 0]",318.28419120567105
264,265,1999-01-22,556.1076440058054,29,134,23.23222135028555,2962.567876764806,1298.7476713424471,1318.284191205671,299.0488963162836,[1.53   0.2343],298.7476713424471
265,266,1999-01-25,556.1076440058054,29,134,23.23222135028555,2962.567876764806,1282.5930481808373,1318.284191205671,282.8989073850405,"[0, 0]",282.5930481808373
266,267,1999-01-26,556.1076440058054,29,134,23.23222135028555,2962.567876764806,1308.3134803805274,1318.284191205671,308.62397381509726,"[0, 0]",308.3134803805274
267,268,1999-01-27,556.1076440058054,29,134,23.23222135028555,2962.567876764806,1340.0683558672476,1340.0683558672476,340.3834835321843,"[0, 0]",340.06835586724765
268,269,1999-01-28,446.8400370581268,33,134,23.727334124423013,2962.567876764806,1348.2977943764747,1348.2977943764747,348.55472739778315,[0.5894 0.2389],348.2977943764747
269,270,1999-01-29,446.8400370581268,33,134,23.727334124423013,2962.567876764806,1364.796569797913,1364.796569797913,365.0572264861969,"[0, 0]",364.796569797913
270,271,1999-02-01,446.8400370581268,33,134,23.727334124423013,2962.567876764806,1372.4894027529585,1372.4894027529585,372.75378310821793,[2.684  0.5767],372.48940275295854
271,272,1999-02-02,446.8400370581268,33,134,23.727334124423013,2962.567876764806,1363.212905637743,1372.4894027529585,363.4810096599779,"[0, 0]",363.212905637743
272,273,1999-02-03,1192.0278105573243,6,161,23.727334124423013,3707.7556502640036,1357.625093557146,1372.4894027529585,358.35024380856845,[1.893 0.824],357.6250935571461
273,274,1999-02-04,1192.0278105573243,6,161,23.727334124423013,3707.7556502640036,1352.5376239264879,1372.4894027529585,353.27270774299825,"[0, 0]",352.53762392648787
274,275,1999-02-05,1192.0278105573243,6,161,23.727334124423013,3707.7556502640036,1346.2291266194907,1372.4894027529585,346.97414400108903,"[0, 0]",346.22912661949067
275,276,1999-02-08,1192.0278105573243,6,161,23.727334124423013,3707.7556502640036,1346.2224410312028,1372.4894027529585,346.97739197788917,"[0, 0]",346.22244103120283
276,277,1999-02-09,1192.0278105573243,6,161,23.727334124423013,3707.7556502640036,1349.5704922172836,1372.4894027529585,350.3353767290579,"[0, 0]",349.5704922172836
277,278,1999-02-10,1192.0278105573243,6,161,23.727334124423013,3707.7556502640036,1346.8383834636106,1372.4894027529585,347.61320154047286,"[0, 0]",346.8383834636106
278,279,1999-02-11,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1346.321295200622,1372.4894027529585,347.1229762665817,[1.787  0.2703],346.321295200622
279,280,1999-02-12,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1348.2699613312072,1372.4894027529585,349.0817902587614,[2.441 0.771],348.26996133120724
280,281,1999-02-16,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1347.1933068262342,1372.4894027529585,348.0152836153828,[2.55   0.2515],347.1933068262342
281,282,1999-02-17,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1343.3351323827383,1372.4894027529585,344.16725703348123,"[0, 0]",343.33513238273827
282,283,1999-02-18,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1339.7365605749821,1372.4894027529585,340.57883308731954,"[0, 0]",339.73656057498215
283,284,1999-02-19,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1337.828809378838,1372.4894027529585,338.6812297527699,"[0, 0]",337.82880937883806
284,285,1999-02-22,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1336.0096103089738,1372.4894027529585,336.8721785445001,"[0, 0]",336.00961030897383
285,286,1999-02-23,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1337.0886216734677,1372.4894027529585,337.96133777058844,"[0, 0]",337.08862167346774
286,287,1999-02-24,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1341.008805681582,1372.4894027529585,341.89166964029727,"[0, 0]",341.0088056815821
287,288,1999-02-25,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1340.6114088822394,1372.4894027529585,341.50442070254894,"[0, 0]",340.6114088822394
288,289,1999-02-26,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1339.9582811114092,1372.4894027529585,340.86144079331314,"[0, 0]",339.9582811114092
289,290,1999-03-01,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1338.9769722174326,1372.4894027529585,339.890279760931,"[0, 0]",338.9769722174326
290,291,1999-03-02,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1338.7697268242966,1372.4894027529585,339.6931822293895,"[0, 0]",338.76972682429664
291,292,1999-03-03,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1338.9648342563298,1372.4894027529585,339.8984375230171,"[0, 0]",338.9648342563298
292,293,1999-03-04,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1337.284149625195,1372.4894027529585,338.2279007534766,"[0, 0]",337.2841496251949
293,294,1999-03-05,1217.7433913312072,5,162,23.727334124423013,3733.471231037887,1339.418608158317,1372.4894027529585,340.37250714819316,[2.275  0.3567],339.41860815831706
294,295,1999-03-08,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1341.881002450532,1372.4894027529585,342.9236697890447,[1.421 0.802],341.8810024505319
295,296,1999-03-09,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1342.512774642543,1372.4894027529585,343.5664174267244,"[0, 0]",342.51277464254304
296,297,1999-03-10,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1342.8013832540007,1372.4894027529585,343.86600148385065,"[0, 0]",342.8013832540007
297,298,1999-03-11,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1342.9925558417663,1372.4894027529585,344.0681495172847,"[0, 0]",342.99255584176626
298,299,1999-03-12,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1342.8836327934955,1372.4894027529585,343.9702019146825,"[0, 0]",342.8836327934955
299,300,1999-03-15,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1343.0538260741412,1372.4894027529585,344.1513706409967,"[0, 0]",343.05382607414117
300,301,1999-03-16,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1343.111478652418,1372.4894027529585,344.2199986649422,"[0, 0]",343.1114786524181
301,302,1999-03-17,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1344.0684630898693,1372.4894027529585,345.18795854806194,"[0, 0]",344.0684630898693
302,303,1999-03-18,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1344.137171007274,1372.4894027529585,345.2676419111352,[1.032 0.422],344.137171007274
303,304,1999-03-19,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1344.4227486578613,1372.4894027529585,345.5641950073911,"[0, 0]",344.42274865786135
304,305,1999-03-22,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1344.8628208201421,1372.4894027529585,346.01524261534047,"[0, 0]",344.86282082014213
305,306,1999-03-23,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1344.7866082846842,1372.4894027529585,345.9500055255511,"[0, 0]",344.78660828468423
306,307,1999-03-24,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1344.4395827133444,1372.4894027529585,345.61395539987984,"[0, 0]",344.4395827133444
307,308,1999-03-25,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1344.1316358508907,1372.4894027529585,345.3169839830947,"[0, 0]",344.1316358508907
308,309,1999-03-26,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1345.4017638628322,1372.4894027529585,346.5980874407048,[2.523  0.5186],345.40176386283224
309,310,1999-03-29,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1345.727833681035,1372.4894027529585,346.9351327045761,"[0, 0]",345.727833681035
310,311,1999-03-30,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1346.5602460804628,1372.4894027529585,347.77852054967246,"[0, 0]",346.5602460804628
311,312,1999-03-31,1317.053480226667,1,166,23.727334124423013,3832.7813199333464,1346.901299590403,1372.4894027529585,348.1305495052811,"[0, 0]",346.9012995904029
312,313,1999-04-01,737.469894207173,21,166,28.729091435424625,3832.7813199333464,1346.0326595276417,1372.4894027529585,346.7271103446868,[0.779 0.458],346.0326595276417
313,314,1999-04-05,737.469894207173,21,166,28.729091435424625,3832.7813199333464,1360.4653689238598,1372.4894027529585,361.16596532335666,"[0, 0]",360.46536892385984
314,315,1999-04-06,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1374.6243746528567,1374.6243746528567,375.15665766992123,[0.2754 0.2542],374.62437465285666
315,316,1999-04-07,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1371.9912044460082,1374.6243746528567,372.52811601104725,"[0, 0]",371.99120444600817
316,317,1999-04-08,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1370.726362049026,1374.6243746528567,371.26790216203955,"[0, 0]",370.72636204902597
317,318,1999-04-09,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1370.719514258636,1374.6243746528567,371.2656829196241,"[0, 0]",370.7195142586361
318,319,1999-04-12,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1371.7883879369779,1374.6243746528567,372.3391851459404,"[0, 0]",371.78838793697787
319,320,1999-04-13,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1350.053979636928,1374.6243746528567,350.609405393865,"[0, 0]",350.05397963692803
320,321,1999-04-14,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1351.955889295436,1374.6243746528567,352.51594360034744,"[0, 0]",351.955889295436
321,322,1999-04-15,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1337.628866204324,1374.6243746528567,338.19354905720985,"[0, 0]",337.6288662043239
322,323,1999-04-16,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1318.8668158469645,1374.6243746528567,319.43612724782497,"[0, 0]",318.8668158469645
323,324,1999-04-19,555.4257569369777,27,166,29.08722434867083,3832.7813199333464,1317.1623183962515,1374.6243746528567,317.7362583450864,"[0, 0]",317.1623183962515
324,325,1999-04-20,310.2921743043138,36,166,28.624684445743785,3832.7813199333464,1290.8265048349695,1374.6243746528567,291.14972584986975,[0.0678 0.4514],290.82650483496946
325,326,1999-04-21,310.2921743043138,36,166,28.624684445743785,3832.7813199333464,1261.2324743179947,1374.6243746528567,261.55828110101424,"[0, 0]",261.23247431799473
326,327,1999-04-22,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1258.0887295487469,1374.6243746528567,258.444985563431,[1.834   0.02844],258.08872954874687
327,328,1999-04-23,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1290.6425280334483,1374.6243746528567,291.0015892136024,"[0, 0]",290.64252803344834
328,329,1999-04-26,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1298.9436425796698,1374.6243746528567,299.30550892529385,"[0, 0]",298.9436425796698
329,330,1999-04-27,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1320.9064171462983,1374.6243746528567,321.2710886573923,"[0, 0]",320.9064171462983
330,331,1999-04-28,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1292.3607254483159,1374.6243746528567,292.72820212487983,[2.945 0.989],292.36072544831586
331,332,1999-04-29,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1293.2573451762828,1374.6243746528567,293.62762701831673,"[0, 0]",293.2573451762828
332,333,1999-04-30,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1259.540733897606,1374.6243746528567,259.9138209051099,[2.021  0.2164],259.54073389760606
333,334,1999-05-03,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1252.4880654754186,1374.6243746528567,252.86395764839236,"[0, 0]",252.48806547541858
334,335,1999-05-04,336.6198563944369,35,167,28.624684445743785,3859.1090020234697,1240.1736051859607,1374.6243746528567,240.55230252440444,"[0, 0]",240.1736051859607
335,336,1999-05-05,412.26708234821655,32,170,28.624684445743785,3934.756227977249,1219.1708258551996,1374.6243746528567,219.63806188186092,[1.859  0.0859],219.1708258551996
336,337,1999-05-06,412.26708234821655,32,170,28.624684445743785,3934.756227977249,1224.5392423482167,1374.6243746528567,225.0099139338976,"[0, 0]",224.5392423482167
