,Date,Open,High,Low,Close,Adj Close,Volume
2420,2007-08-17,17.43,17.642857,17.117144,17.437143,15.095285999999998,298765600
2421,2007-08-20,17.70857,17.785715,17.214285,17.459999,15.115072,200829300
2422,2007-08-21,17.45857,18.422857,17.285715,18.224285000000002,15.776716,325761800
2423,2007-08-22,18.745714000000003,18.964285,18.618572,18.93,16.387651,265441400
2424,2007-08-23,19.012857,19.048571,18.537144,18.724285000000002,16.209562,216709500
2425,2007-08-24,18.647142000000002,19.338572,18.544285000000002,19.328571,16.732692999999998,227958500
2426,2007-08-27,19.055714000000002,19.237143,18.871429,18.892857,16.355499,176859900
2427,2007-08-28,18.712856,18.915714,18.09,18.117144,15.683966,294841400
2428,2007-08-29,18.554285,19.168571,18.505714,19.154285,16.581816,291715200
2429,2007-08-30,18.952858,19.75,18.9,19.464285,16.850187,358895600
2430,2007-08-31,19.927143,19.950001,19.629998999999998,19.782857999999997,17.125967000000003,219221800
2431,2007-09-04,19.991428,20.818571,19.977142,20.594286,17.828417,329210700
2432,2007-09-05,20.709999,20.834286,19.442857999999998,19.537144,16.913256,582055600
2433,2007-09-06,19.365714999999998,19.652857,18.95857,19.287144,16.696829,475315400
2434,2007-09-07,18.858572,18.9,18.571428,18.824285999999997,16.296139,357644000
2435,2007-09-10,19.57,19.719998999999998,19.135714,19.530001000000002,16.90707,371959700
2436,2007-09-11,19.700001,19.757143,19.107143,19.355715,16.756191,242971400
2437,2007-09-12,19.427143,19.914285999999997,19.392857,19.549999,16.924383,255692500
2438,2007-09-13,19.832857,19.857143,19.521429,19.6,16.967672,164040800
2439,2007-09-14,19.51,19.854286,19.457144,19.83,17.166782,151830000
2440,2007-09-17,19.855715,20.084286,19.657142999999998,19.772858,17.117310999999997,198342900
2441,2007-09-18,19.865714999999998,20.407142999999998,19.690001000000002,20.131428,17.427729,266022400
2442,2007-09-19,20.431429,20.451429,19.914285999999997,20.110001,17.409178,256720100
2443,2007-09-20,20.021429,20.255714,19.902857,20.044285000000002,17.352289000000003,172960200
2444,2007-09-21,20.162857000000002,20.664285999999997,20.044285000000002,20.592857000000002,17.827177,284720100
2445,2007-09-24,20.961428,21.407142999999998,20.950001,21.182858,18.33794,263040400
2446,2007-09-25,20.977142,21.888571,20.974285000000002,21.882856,18.943932,298137700
2447,2007-09-26,22.067142,22.142857,21.607143,21.824285999999997,18.893229,243817000
2448,2007-09-27,21.967142000000003,22.074285999999997,21.76,22.071428,19.107178,164549700
2449,2007-09-28,21.92,22.085714000000003,21.821428,21.924286,18.979799,153775300
2450,2007-10-01,22.09,22.487143,21.847143,22.334286,19.334732000000002,209267100
2451,2007-10-02,22.364286,22.655714,22.27,22.635714,19.595679999999998,198017400
2452,2007-10-03,22.540001,22.74,22.43,22.559998999999998,19.530134,173129600
2453,2007-10-04,22.571428,22.582857,21.928572,22.32,19.322367,164239600
2454,2007-10-05,22.624287,23.082857,22.528572,23.064285,19.96669,235867800
2455,2007-10-08,23.355715,23.987143,23.281429,23.987143,20.765610000000002,208982200
2456,2007-10-09,24.314285,24.444285999999998,23.811428,23.98,20.759422,276071600
2457,2007-10-10,23.935715,23.982857,23.657142999999998,23.827143,20.627095999999998,166897500
2458,2007-10-11,24.212856,24.554285,21.887142,23.175714000000003,20.063156,410998000
2459,2007-10-12,23.287144,23.897142000000002,23.114286,23.892857,20.683982999999998,247044000
2460,2007-10-15,23.997142999999998,24.224285000000002,23.357143,23.854286,20.650597,269482500
2461,2007-10-16,23.648571,24.311428,23.592857000000002,24.225714,20.972137,266957600
2462,2007-10-17,24.67,24.719998999999998,24.168571,24.678572,21.364176,281903300
2463,2007-10-18,24.5,24.884285000000002,24.435715,24.785715,21.456932000000002,205919000
2464,2007-10-19,24.891428,24.947144,24.285715,24.345715,21.076019,322945000
2465,2007-10-22,24.335714000000003,24.985714,24.280001000000002,24.908571,21.563292,412374900
2466,2007-10-23,26.937143,26.942858,26.108572,26.594286,23.022606,448791000
2467,2007-10-24,26.544285,26.744286,25.605715,26.561428000000003,22.994158,322120400
2468,2007-10-25,26.41,26.557142,25.951429,26.111429,22.604597000000002,243400500
2469,2007-10-26,26.469998999999998,26.481428,26.125713,26.385714,22.842047,176719200
2470,2007-10-29,26.492857,26.655714,26.385714,26.441429,22.890278,135138500
2471,2007-10-30,26.597143,27.052856,26.389999,26.714284999999997,23.12649,234853500
2472,2007-10-31,26.804284999999997,27.16,26.421428999999996,27.135714,23.49132,208327700
2473,2007-11-01,26.942858,27.157142999999998,25.714285,26.777143,23.180906,201259100
2474,2007-11-02,27.030001000000002,27.062857,26.212856,26.838571999999996,23.234079,250528600
2475,2007-11-05,26.469998999999998,26.994286,26.32,26.597143,23.025074,201044200
2476,2007-11-06,26.721428000000003,27.428571999999996,26.467142,27.398571,23.718870000000003,238681800
2477,2007-11-07,27.23,27.525715,26.59,26.614286,23.039913000000002,248581900
2478,2007-11-08,26.667143,26.700001,23.967142000000003,25.067142,21.700561999999998,472594500
2479,2007-11-09,24.450001,25.017143,23.601429,23.624287,20.451479,381595200
2480,2007-11-12,23.611429,23.957144,21.518572,21.965714000000002,19.015660999999998,442266300
2481,2007-11-13,22.978571,24.425714000000003,21.965714000000002,24.280001000000002,21.019136,434861700
2482,2007-11-14,25.308571,25.367144,23.391428,23.73,20.542997,362292000
2483,2007-11-15,23.77,24.227142,22.9,23.471428,20.319155,371852600
2484,2007-11-16,23.614286,23.860001,22.761429,23.77,20.577629,345873500
2485,2007-11-19,23.728571,24.028572,23.157142999999998,23.421429,20.275867,288607200
2486,2007-11-20,23.667143,24.54143,23.361429,24.121429,20.881854999999998,385910700
2487,2007-11-21,23.691429,24.621429,23.524286,24.065714,20.833626000000002,304452400
2488,2007-11-23,24.571428,24.578571,24.25,24.505714,21.214533,116439400
2489,2007-11-26,24.798571,25.324285999999997,24.621429,24.648571,21.338203,326438700
2490,2007-11-27,25.031429,25.112858,24.287144,24.972857,21.618935,329257600
2491,2007-11-28,25.26,25.799999,25.049999,25.745714000000003,22.288002,287728000
2492,2007-11-29,25.632856,26.452858000000003,25.592857000000002,26.327143,22.791342,262731700
2493,2007-11-30,26.762857,26.814284999999998,25.671429,26.031429,22.535343,296950500
2494,2007-12-03,25.98,26.305714000000002,25.385714,25.551428,22.119802,240367400
2495,2007-12-04,25.307142000000002,25.842857000000002,25.284285999999998,25.687143,22.237297,193449900
2496,2007-12-05,26.127142000000003,26.571428000000004,26.058571,26.5,22.940983,223100500
2497,2007-12-06,26.598571999999997,27.157142999999998,26.588571999999996,27.135714,23.49132,224952700
2498,2007-12-07,27.219998999999998,27.855715000000004,26.862858000000003,27.757143,24.029287,266516600
2499,2007-12-10,27.655714,27.951428999999997,27.527143,27.744286,24.018152,180594400
2500,2007-12-11,27.821428000000004,28.118571999999997,26.77,26.934286,23.316942,277731300
2501,2007-12-12,27.634285,27.782858,26.537144,27.265715000000004,23.603859,306415200
2502,2007-12-13,27.17,27.445715000000003,26.831428999999996,27.404284999999998,23.72382,216154400
2503,2007-12-14,27.195715000000003,27.6,27.077143,27.198572,23.545734,168578200
2504,2007-12-17,27.245714000000003,27.521428999999998,26.139999,26.342857000000002,22.804941,256173400
2505,2007-12-18,26.645714,26.761428999999996,25.514286,26.139999,22.629332,305650800
2506,2007-12-19,26.139999,26.377142,25.842857000000002,26.16,22.646641,206869600
2507,2007-12-20,26.49,26.832857,26.190001000000002,26.744286,23.152458,193514300
2508,2007-12-21,27.16,27.701428999999997,27.127142,27.701428999999997,23.981054,248490200
2509,2007-12-24,27.861428999999998,28.475714,27.827143,28.4,24.585808,120050700
2510,2007-12-26,28.43,28.70857,28.117144,28.421428999999996,24.604359,175933100
2511,2007-12-27,28.421428999999996,28.994286,28.257143,28.367144,24.557364,198881900
2512,2007-12-28,28.655714,28.794285,28.125713,28.547141999999997,24.71319,174911800
2513,2007-12-31,28.5,28.642857,28.25,28.297141999999997,24.496765,134833300
2514,2008-01-02,28.467142,28.608572,27.507143,27.834286,24.096073,269794700
2515,2008-01-03,27.915714,28.198572,27.527143,27.847143,24.107191,210516600
2516,2008-01-04,27.35,27.571428000000004,25.555714000000002,25.721428,22.266973,363958000
2517,2008-01-07,25.892857,26.228571000000002,24.318571,25.377142000000003,21.968926999999997,518048300
2518,2008-01-08,25.734285,26.065714,24.4,24.464285,21.178667,380954000
2519,2008-01-09,24.471428,25.642857,24.042856,25.628571,22.186584,453470500
2520,2008-01-10,25.368572,25.857143,25.058571,25.431429,22.015921,370743800
2521,2008-01-11,25.142857,25.407142999999998,24.285715,24.67,21.356754000000002,308071400
2522,2008-01-14,25.360001,25.631428,25.024286,25.540001,22.109911,275112600
2523,2008-01-15,25.388571,25.602857999999998,23.522858,24.148571,20.905354,585819500
2524,2008-01-16,23.604286,24.144285,22.385714,22.805714000000002,19.742846,553461300
2525,2008-01-17,23.072857,23.622857999999997,22.631428,22.984285,19.897436,439464900
2526,2008-01-18,23.101429,23.678572,22.801428,23.051428,19.955557000000002,431085900
2527,2008-01-22,21.151428,22.854286,20.857143,22.234285,19.248163,608688500
2528,2008-01-23,19.455714999999998,20.0,18.02,19.867144,17.198933,843242400
2529,2008-01-24,19.998571,20.1,18.858572,19.371429,16.769798,501466700
2530,2008-01-25,19.855715,19.870001000000002,18.515715,18.572857,16.078474,388684800
2531,2008-01-28,18.308571,19.028572,18.064285,18.572857,16.078474,368711000
2532,2008-01-29,18.735714,18.969998999999998,18.435715,18.79143,16.267689,274995700
2533,2008-01-30,18.767143,19.35,18.571428,18.882856,16.346848,310762900
2534,2008-01-31,18.492857,19.521429,18.485714,19.337142999999998,16.74011,336418600
2535,2008-02-01,19.462856,19.512857,18.882856,19.107143,16.541006,252686000
2536,2008-02-04,19.172857,19.414285999999997,18.774286,18.807142000000002,16.281294,224808500
2537,2008-02-05,18.632856,19.142857,18.414285999999997,18.48,15.998084,285260500
2538,2008-02-06,18.690001000000002,18.845715,17.395714,17.428572,15.08787,393318100
2539,2008-02-07,17.138571,17.825714,16.752857000000002,17.32,14.993879000000002,520832900
2540,2008-02-08,17.440001000000002,17.957144,17.371429,17.925714000000003,15.518245,338993200
2541,2008-02-11,18.287144,18.568571,18.171429,18.492857,16.009224,300358100
2542,2008-02-12,18.671429,18.714285,17.66,17.837142999999998,15.441566,306495000
2543,2008-02-13,18.097143,18.540001,17.947144,18.485714,16.003035,242133500
2544,2008-02-14,18.485714,18.685715,18.144285,18.20857,15.763113,238524300
2545,2008-02-15,18.038572,18.154285,17.722857,17.804285,15.413123,225325100
2546,2008-02-19,17.998571,18.107143,17.348572,17.454287,15.110126999999999,251261500
2547,2008-02-20,17.457144,17.799999,17.382856,17.688572,15.312953,241859800
2548,2008-02-21,18.007143,18.067142,17.265715,17.362858,15.030981,234528700
2549,2008-02-22,17.497142999999998,17.501429,16.552856,17.065714,14.773746,382469500
2550,2008-02-25,16.941429,17.167143,16.665714,17.105715,14.808373000000001,314193600
2551,2008-02-26,16.805714000000002,17.298571,16.491428,17.021429,14.735406,376222000
2552,2008-02-27,16.889999,17.578571,16.870001000000002,17.565714,15.206594,368784500
2553,2008-02-28,18.171429,18.885714,17.967142000000003,18.558571,16.066101,404563600
2554,2008-02-29,18.469998999999998,18.601429,17.828571,17.860001,15.461356,313870200
2555,2008-03-03,17.777143,17.997142999999998,16.857143,17.389999,15.054481,398260800
2556,2008-03-04,17.427143,17.84,17.200001,17.802856,15.411883,446345900
2557,2008-03-05,17.654285,17.877142000000003,17.464285,17.784285999999998,15.395814000000001,305459000
2558,2008-03-06,17.801428,18.214285,17.258572,17.275714999999998,14.955544,368424700
2559,2008-03-07,17.201429,17.568571,17.007143,17.464285,15.118788,307615700
2560,2008-03-10,17.425714000000003,17.637142,17.052856,17.098572,14.802184,249897200
2561,2008-03-11,17.728571,18.211428,17.428572,18.192857999999998,15.749510999999998,290985800
2562,2008-03-12,18.148571,18.382856,17.881428,18.004285999999997,15.586265,264907300
2563,2008-03-13,17.728571,18.5,17.571428,18.277143,15.822478,315525700
2564,2008-03-14,18.554285,18.614286,17.742857,18.087142999999998,15.657992000000002,289160200
2565,2008-03-17,17.507143,18.370001000000002,17.507143,18.104286,15.672834,268149700
2566,2008-03-18,18.454287,19.0,18.381428,18.974285000000002,16.425983,301280000
2567,2008-03-19,19.017143,19.184286,18.524286,18.524286,16.036427,252634200
2568,2008-03-20,18.731428,19.04143,18.454287,19.038572,16.48164,227196900
2569,2008-03-24,19.144285,20.121429,19.091429,19.932858,17.255827,266730100
2570,2008-03-25,19.994286,20.442857999999998,19.618572,20.139999,17.435146,263097800
2571,2008-03-26,20.124287,20.82,20.091429,20.722857,17.939724,295521100
2572,2008-03-27,20.707144,20.758572,19.998571,20.035715,17.344867999999998,249957400
2573,2008-03-28,20.257143,20.664285999999997,20.228571,20.43,17.686199,178652600
2574,2008-03-31,20.467142000000003,20.815714,20.360001,20.5,17.746798000000002,192016300
2575,2008-04-01,20.9,21.379998999999998,20.515715,21.361429,18.492531,258141800
2576,2008-04-02,21.254285999999997,21.6,20.835714000000003,21.07,18.24025,261242100
2577,2008-04-03,21.008572,21.947144,21.0,21.658571,18.749775,262892000
2578,2008-04-04,21.741428,22.101429,21.535715,21.868572,18.931566,213604300
2579,2008-04-07,22.304285,22.812857,22.158571,22.27,19.279078,289581600
2580,2008-04-08,21.935715,22.35,21.76,21.834286,18.901884,253573600
2581,2008-04-09,21.901428,21.984285,21.494286,21.634285000000002,18.728745,218349600
2582,2008-04-10,21.59,22.202858,21.514286,22.078571,19.113354,238940800
2583,2008-04-11,21.817142,21.9,20.914285999999997,21.02,18.196959,302519000
2584,2008-04-14,20.967142000000003,21.321428,20.648571,21.111429,18.276107999999997,211271900
2585,2008-04-15,21.342857000000002,21.388571,20.817142,21.197144,18.350309,174509300
2586,2008-04-16,21.674286,22.014286,21.517143,21.957144,19.008244,198943500
2587,2008-04-17,22.024286,22.285715,21.907142999999998,22.07,19.105936,176066800
2588,2008-04-18,22.731428,23.18,22.625713,23.005714,19.915982999999997,256691400
2589,2008-04-21,23.172857,24.071428,23.108572,24.022858,20.796523999999998,259788200
2590,2008-04-22,23.914285999999997,24.0,22.584286,22.885714,19.812107,359893100
2591,2008-04-23,23.435715,23.548571,23.011429,23.27,20.144779,376047700
2592,2008-04-24,23.620001000000002,24.282857999999997,22.741428,24.134285000000002,20.892985999999997,424016600
2593,2008-04-25,24.385714,24.442857999999998,23.774286,24.247142999999998,20.99069,248118500
2594,2008-04-28,24.25,24.821428,24.161428,24.605715,21.301104000000002,196803600
2595,2008-04-29,24.444285999999998,25.094286,24.321428,25.007143,21.648617,230869100
2596,2008-04-30,25.17,25.714285,24.702858,24.85,21.512579000000002,284881100
2597,2008-05-01,24.994286,25.714285,24.98,25.714285,22.260792000000002,225894200
2598,2008-05-02,25.741428,25.988571,25.507143,25.848572,22.377045000000003,251520500
2599,2008-05-05,25.988571,26.472857,25.864286,26.389999,22.845753,213639300
2600,2008-05-06,26.379998999999998,26.731428,26.025714999999998,26.665714,23.084436,229717600
2601,2008-05-07,26.578571000000004,26.885714,25.79143,26.084286,22.581099,289283400
2602,2008-05-08,26.252857000000002,26.642857,26.152857,26.437143,22.886564,224771400
2603,2008-05-09,26.165714,26.321428000000004,25.91,26.207144,22.687452,168268100
2604,2008-05-12,26.45857,26.981428,26.121429,26.879998999999998,23.269942999999998,204640800
2605,2008-05-13,26.944285999999998,27.35,26.837142999999998,27.137141999999997,23.492554000000002,205809100
2606,2008-05-14,27.318571000000002,27.462856,26.51,26.608572,23.034976999999998,229205900
2607,2008-05-15,26.687143,27.128571,26.314284999999998,27.104286,23.464109,218302000
2608,2008-05-16,27.158571000000002,27.185715000000002,26.714284999999997,26.802856,23.203160999999998,191442300
2609,2008-05-19,26.837142999999998,26.955715,25.9,26.228571000000002,22.706004999999998,236455100
2610,2008-05-20,25.974285000000002,26.594286,25.731428,26.557142,22.99045,242462500
2611,2008-05-21,26.524286,26.85,25.178572,25.455714999999998,22.036943,289414300
2612,2008-05-22,25.608572,25.904285,24.571428,25.292856,21.895960000000002,301683900
2613,2008-05-23,25.824285999999997,25.998571,25.4,25.881428,22.405485000000002,226729300
2614,2008-05-27,26.107143,26.632856,25.977142,26.632856,23.055989999999998,197476300
2615,2008-05-28,26.772858000000003,26.85,26.245714000000003,26.715714000000002,23.127717999999998,185994900
2616,2008-05-29,26.68,26.885714,26.5,26.67,23.088144,161796600
2617,2008-05-30,26.778571999999997,27.077143,26.768572,26.964284999999997,23.342916,152546100
2618,2008-06-02,26.942858,27.092857000000002,26.361428999999998,26.585714000000003,23.015188000000002,169960000
2619,2008-06-03,26.694285999999998,26.885714,26.048571,26.481428,22.924902,187630100
2620,2008-06-04,26.288572,26.727141999999997,26.175714000000003,26.455715,22.902647,181745900
2621,2008-06-05,26.620001000000002,27.120001000000002,26.528571999999997,27.061428000000003,23.427007999999997,188861400
2622,2008-06-06,26.857143,27.135714,26.507143,26.52,22.958296,241605700
2623,2008-06-09,26.398571,26.42,25.107143,25.944285999999998,22.459904,472098200
2624,2008-06-10,25.787144,26.682858000000003,25.574285999999997,26.52,22.958296,285235300
2625,2008-06-11,26.334286,26.571428000000004,25.655714,25.83,22.360960000000002,240387700
2626,2008-06-12,25.927143,26.085714000000003,24.457144,24.751429,21.427246,327083400
2627,2008-06-13,24.52,24.879998999999998,23.615714999999998,24.624287,21.317176999999997,336489300
2628,2008-06-16,24.471428,25.414285999999997,24.152857,25.262857,21.869989,262932600
2629,2008-06-17,25.442857999999998,25.998571,25.344286,25.918571,22.437641,224914200
2630,2008-06-18,25.874287,26.028572,25.335714000000003,25.535715,22.106197,202867000
2631,2008-06-19,25.507143,26.048571,25.257143,25.842857000000002,22.372097,197987300
2632,2008-06-20,25.621429,25.857143,25.0,25.038572,21.675826999999998,222091800
2633,2008-06-23,24.962856,25.125713,24.508572,24.737143,21.414881,161445200
2634,2008-06-24,24.624287,25.111429,24.518572,24.75,21.426006,155486800
2635,2008-06-25,24.944285999999998,25.547142,24.84,25.341429,21.938009,161112700
2636,2008-06-26,24.867144,24.977142,24.001429,24.037144,20.808895,217402500
2637,2008-06-27,23.787144,24.367144,23.450001,24.298571,21.035213,260562400
2638,2008-06-30,24.312857,24.571428,23.802856,23.92,20.707483,171049200
2639,2008-07-01,23.461428,24.959999,23.428572,24.954287,21.602856,277820200
2640,2008-07-02,25.028572,25.35,24.025714999999998,24.025714999999998,20.798998,209379800
2641,2008-07-03,24.227142,24.595715,23.678572,24.302856,21.038919,130840500
2642,2008-07-07,24.737143,25.304285,24.557142000000002,25.022858,21.662218,205097900
2643,2008-07-08,25.057142000000002,25.671429,24.677143,25.65,22.205139000000003,222087600
2644,2008-07-09,25.742857,25.844286,24.877142000000003,24.892857,21.549679,223944000
2645,2008-07-10,24.988571,25.334286,24.481428,25.232857,21.844019,210172200
2646,2008-07-11,25.067142,25.301428,24.428572,24.654285,21.343151000000002,232502900
2647,2008-07-14,25.605715,25.614286,24.725714,24.84,21.503923,221513600
2648,2008-07-15,24.639999,24.82,23.77,24.234285,20.979557,260010800
2649,2008-07-16,24.314285,24.704287,24.085714000000003,24.687143,21.371595000000003,186947600
2650,2008-07-17,24.871429,24.997142999999998,24.484285,24.544285000000002,21.247923,189381500
2651,2008-07-18,24.074285999999997,24.235714,23.571428,23.592857000000002,20.424269,217103600
2652,2008-07-21,23.842857000000002,23.928572,23.017143,23.755714,20.565264000000003,340117400
2653,2008-07-22,21.285715,23.251429,20.932858,23.145714,20.037188,469898100
2654,2008-07-23,23.57,24.052856,23.08,23.751429,20.561554,265442100
2655,2008-07-24,23.474285000000002,23.608572,22.635714,22.718571,19.667406,209904800
2656,2008-07-25,22.914285999999997,23.285715,22.664285999999997,23.16,20.049549,158409300
2657,2008-07-28,23.191429,23.209999,22.002857000000002,22.057142000000002,19.094814000000003,195178200
2658,2008-07-29,22.201429,22.778572,21.950001,22.440001000000002,19.42625,171017700
2659,2008-07-30,22.540001,22.927143,22.297142,22.84,19.77253,181295800
2660,2008-07-31,22.505714,23.171429,22.425714000000003,22.707144,19.657515,159374600
2661,2008-08-01,22.842857000000002,22.855715,22.25,22.379998999999998,19.374306,136159800
2662,2008-08-04,22.371429,22.557142000000002,21.844286,21.889999,18.950113,148131900
2663,2008-08-05,22.202858,22.971428,22.117144,22.948572,19.866512,172092900
2664,2008-08-06,22.852857999999998,23.914285999999997,22.571428,23.455714999999998,20.305553,197852200
2665,2008-08-07,23.244286,23.735714,23.071428,23.367144,20.228877999999998,168093100
2666,2008-08-08,23.408571,24.235714,23.392857,24.221428,20.968426,178499300
2667,2008-08-11,24.295713,25.214285,24.238571,24.794285000000002,21.464348,222826100
2668,2008-08-12,24.788572,25.612858,24.787144,25.247142999999998,21.856388,209069700
2669,2008-08-13,25.425714000000003,25.714285,25.128571,25.614286,22.174221,210586600
2670,2008-08-14,25.475714,25.778572,25.405714,25.617144,22.176693,177825200
2671,2008-08-15,25.577143,25.678572,25.007143,25.105715,21.733953,177062900
2672,2008-08-18,25.081429,25.401428,24.831429,25.055714000000002,21.69067,138003600
2673,2008-08-19,24.934286,25.295713,24.544285000000002,24.790001,21.460635999999997,154051100
2674,2008-08-20,24.967142000000003,25.277143,24.801428,25.120001000000002,21.746317,126737800
2675,2008-08-21,24.924286,25.064285,24.555714000000002,24.898571,21.554625,134936200
2676,2008-08-22,25.117144,25.357143,25.081429,25.255714,21.863808,109902800
2677,2008-08-25,25.164285999999997,25.175714000000003,24.522858,24.65,21.339443,121106300
2678,2008-08-26,24.68,24.982857,24.658571,24.805714000000002,21.474251000000002,111387500
2679,2008-08-27,24.758572,25.108572,24.598572,24.952858,21.601627,119445200
2680,2008-08-28,25.040001,25.178572,24.678572,24.82,21.486607,107846200
2681,2008-08-29,24.70857,24.785715,24.148571,24.218571,20.965956,149822400
2682,2008-09-02,24.628571,24.785715,23.571428,23.741428,20.552891,195190800
2683,2008-09-03,23.834286,24.097143,23.428572,23.851429,20.648119,183708700
2684,2008-09-04,23.694285999999998,23.987143,22.972857,23.031429,19.938246,185846500
2685,2008-09-05,22.655714,23.200001,22.521429,22.882856,19.809626,196721000
2686,2008-09-08,23.51,23.555714000000002,21.637142,22.559998999999998,19.530134,261494800
2687,2008-09-09,22.408571,22.851429,21.398571,21.668571,18.758421,311256400
2688,2008-09-10,21.76,22.141428,21.257143,21.658571,18.749775,243285700
2689,2008-09-11,21.168571,21.855715,20.857143,21.807142000000002,18.878386,242783800
2690,2008-09-12,21.558571,21.558571,20.928572,21.277143,18.419565,198256800
2691,2008-09-15,20.290001,21.098572,20.051428,20.051428,17.358465,230158600
2692,2008-09-16,19.122857999999997,20.357143,18.878571,19.982857,17.299109,299959100
2693,2008-09-17,19.784285999999998,19.787144,18.261429,18.261429,15.808873,300113800
2694,2008-09-18,18.652857,19.347143,17.24,19.155714,16.583046,419063400
2695,2008-09-19,20.371429,20.6,19.472857,20.129998999999998,17.426486999999998,357718900
2696,2008-09-22,19.991428,20.035715,18.665714,18.721428,16.207098000000002,214178300
2697,2008-09-23,18.835714000000003,19.4,18.094286,18.120001000000002,15.686438,320091100
2698,2008-09-24,18.181429,18.707144,17.878571,18.387142,15.917701000000001,261753800
2699,2008-09-25,18.542856,19.255714,18.360001,18.847143,16.315922,251511400
2700,2008-09-26,17.844286,18.542856,17.571428,18.32,15.859579,281612800
